sciName	kingdom	taxID	locus	earliestExprStage	stageSerial
Danio rerio	eukaryota	7955	ENSDARG00000013095	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013117	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013122	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013125	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013128	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013144	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013150	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000013161	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013168	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013175	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013177	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013184	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013207	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013222	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013224	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013227	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013245	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013250	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013252	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013266	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013269	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013274	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013279	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013292	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013295	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013302	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013307	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013310	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013329	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013333	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013335	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013340	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013343	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013360	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013375	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013379	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013382	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013393	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013397	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013414	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013415	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013422	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013430	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013434	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013438	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013441	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013443	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013453	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013457	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013461	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013472	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013475	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013476	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013478	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013479	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013489	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000013491	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013505	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013522	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013525	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013528	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013542	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013561	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013575	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013576	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013582	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013605	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013613	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013623	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013628	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013653	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013657	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013659	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013667	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013670	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013681	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013685	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013694	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013704	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013708	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013711	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013719	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013721	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013726	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013730	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013732	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013734	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013741	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013749	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013750	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013752	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013755	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013763	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013771	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013776	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013777	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013784	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013787	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013794	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013795	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013802	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013804	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013813	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013830	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013837	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013838	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013839	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013841	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013842	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013843	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013845	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013853	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013855	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013856	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013858	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013860	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013861	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013871	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013880	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013881	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013926	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013928	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013930	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013931	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013933	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013938	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013946	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013961	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013963	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013966	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013968	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013973	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013975	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013976	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013979	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013997	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000014003	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014004	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014015	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014017	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014018	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014024	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014031	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014039	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014041	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014057	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000014058	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014059	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014068	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000014091	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014101	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014103	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014106	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014123	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014134	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014138	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014139	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014147	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014161	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014165	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014171	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014179	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014181	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014196	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014201	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014208	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014209	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014218	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000014222	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014233	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014244	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014248	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014259	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014274	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014287	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014289	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014303	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014310	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014311	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014313	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014323	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014329	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014333	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014340	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014348	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014356	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014357	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014358	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014361	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014373	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014386	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014402	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014403	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014420	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014427	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014428	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014430	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014433	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014462	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014463	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014465	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014472	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014474	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014479	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000014480	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014488	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014490	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000014496	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014498	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014499	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014506	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014517	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014522	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014531	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014532	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014536	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014550	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014554	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014556	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014565	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000014569	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014572	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014573	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014577	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014582	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014587	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014588	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014591	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014594	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014599	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014623	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000014626	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014634	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014646	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014657	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014673	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014676	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014680	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014682	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014685	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014692	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014704	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014709	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014722	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014727	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014731	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014745	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000014746	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014761	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014763	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014770	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014775	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014790	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014793	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014794	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014796	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014803	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014804	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014805	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014806	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014817	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014830	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014840	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014849	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014859	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014866	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014871	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014875	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014891	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014898	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014907	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014910	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014915	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014916	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014927	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000014929	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000014941	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014943	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014945	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014947	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014956	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014962	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014963	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014966	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000014969	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000014976	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000014986	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000014994	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015002	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015003	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015006	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015010	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015015	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015025	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000015033	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015053	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015057	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015059	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015064	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015065	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015070	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000015072	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015073	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015076	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015088	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015111	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015123	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015126	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015128	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000015134	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015153	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015156	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015161	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000015164	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015167	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015174	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015179	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015201	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015206	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015208	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015221	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000015224	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015228	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015236	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015239	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015247	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015254	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015257	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015263	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015266	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015273	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015290	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000015292	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015310	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015312	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015314	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015315	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000015325	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015343	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015344	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015349	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015352	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000015355	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015374	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000015385	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015392	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015394	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015399	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015403	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015404	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015422	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015425	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015427	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015429	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015453	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015471	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015472	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015474	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015476	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015495	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015502	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015512	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015524	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015536	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015537	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015540	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015543	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000015551	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015554	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015557	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000015559	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000015564	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000015566	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015567	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000015572	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015575	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015576	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015610	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015611	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000015622	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000015626	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000015627	hatching	5
